provincia,COD_PROV,year,sex,age_group,age_lo,ax,mx,qx,lx,dx,Lx,Tx,ex
Cremona,19,1881,M,15_19,15,2.5,0.006185,0.030455,59205.0,1803.1,291517.1,2632777.6,44.47
Cremona,19,1881,M,20_24,20,2.5,0.008309,0.0407,57401.9,2336.3,281168.7,2341260.5,40.79
Cremona,19,1881,M,25_29,25,2.5,0.005451,0.026889,55065.6,1480.7,271626.3,2060091.8,37.41
Cremona,19,1881,M,30_34,30,2.5,0.006489,0.031928,53584.9,1710.9,263647.4,1788465.5,33.38
Cremona,19,1881,M,35_39,35,2.5,0.007553,0.037065,51874.0,1922.7,254563.5,1524818.0,29.39
Cremona,19,1881,M,40_44,40,2.5,0.011859,0.057586,49951.3,2876.5,242565.5,1270254.6,25.43
Cremona,19,1881,M,45_49,45,2.5,0.014938,0.072001,47074.9,3389.4,226900.8,1027689.0,21.83
Cremona,19,1881,M,50_54,50,2.5,0.02105,0.099987,43685.5,4368.0,207507.3,800788.2,18.33
Cremona,19,1881,M,55_59,55,2.5,0.028111,0.131327,39317.5,5163.4,183678.8,593280.9,15.09
Cremona,19,1881,M,60_64,60,2.5,0.043784,0.197322,34154.0,6739.3,153921.8,409602.1,11.99
Cremona,19,1881,M,65_69,65,2.5,0.067013,0.286985,27414.7,7867.6,117404.5,255680.3,9.33
Cremona,19,1881,M,70_74,70,2.5,0.112238,0.438226,19547.1,8566.0,76320.4,138275.9,7.07
Cremona,19,1881,M,75_79,75,2.5,0.15013,0.545799,10981.0,5993.4,39921.6,61955.5,5.64
Cremona,19,1881,M,80_84,80,2.5,0.224163,0.718283,4987.6,3582.5,15981.7,22033.9,4.42
Cremona,19,1881,M,85plus,85,4.3073,0.232163,1.0,1405.1,1405.1,6052.2,6052.2,4.31
Cremona,19,1881,F,0,0,0.3141,0.216318,0.18837,100000.0,18837.0,87079.9,3611200.1,36.11
Cremona,19,1881,F,1_4,1,1.5,0.045571,0.163641,81163.0,13281.6,291448.3,3524120.2,43.42
Cremona,19,1881,F,5_9,5,2.5,0.011649,0.056595,67881.5,3841.7,329803.1,3232671.9,47.62
Cremona,19,1881,F,10_14,10,2.5,0.006654,0.032727,64039.7,2095.8,314959.2,2902868.9,45.33
Cremona,19,1881,F,15_19,15,2.5,0.006904,0.033933,61943.9,2102.0,304464.8,2587909.7,41.78
Cremona,19,1881,F,20_24,20,2.5,0.009406,0.045951,59842.0,2749.8,292335.4,2283444.9,38.16
Cremona,19,1881,F,25_29,25,2.5,0.011947,0.058001,57092.2,3311.4,277182.4,1991109.5,34.88
Cremona,19,1881,F,30_34,30,2.5,0.010409,0.050725,53780.8,2728.0,262083.8,1713927.1,31.87
Cremona,19,1881,F,35_39,35,2.5,0.010711,0.052158,51052.8,2662.8,248606.8,1451843.3,28.44
Cremona,19,1881,F,40_44,40,2.5,0.011855,0.057568,48390.0,2785.7,234985.5,1203236.5,24.87
Cremona,19,1881,F,45_49,45,2.5,0.01406,0.067915,45604.2,3097.2,220278.2,968251.0,21.23
Cremona,19,1881,F,50_54,50,2.5,0.018354,0.087743,42507.0,3729.7,203211.0,747972.7,17.6
Cremona,19,1881,F,55_59,55,2.5,0.030007,0.139565,38777.3,5411.9,180356.8,544761.8,14.05
Cremona,19,1881,F,60_64,60,2.5,0.051541,0.228289,33365.4,7617.0,147784.5,364405.0,10.92
Cremona,19,1881,F,65_69,65,2.5,0.086052,0.354085,25748.4,9117.1,105949.3,216620.4,8.41
Cremona,19,1881,F,70_74,70,2.5,0.121457,0.465838,16631.3,7747.5,63787.8,110671.1,6.65
Cremona,19,1881,F,75_79,75,2.5,0.162703,0.578291,8883.8,5137.4,31575.5,46883.4,5.28
Cremona,19,1881,F,80_84,80,2.5,0.19499,0.655439,3746.4,2455.5,12593.1,15307.9,4.09
Cremona,19,1881,F,85plus,85,2.1031,0.475488,1.0,1290.9,1290.9,2714.8,2714.8,2.1
Cuneo,4,1881,T,0,0,0.3058,0.240011,0.205732,100000.0,20573.2,85717.7,3810585.5,38.11
Cuneo,4,1881,T,1_4,1,1.5,0.038055,0.138995,79426.8,11040.0,290107.3,3724867.8,46.9
Cuneo,4,1881,T,5_9,5,2.5,0.009306,0.045473,68386.9,3109.8,334159.8,3434760.5,50.23
Cuneo,4,1881,T,10_14,10,2.5,0.004879,0.024102,65277.1,1573.3,322452.2,3100600.6,47.5
Cuneo,4,1881,T,15_19,15,2.5,0.00587,0.028924,63703.8,1842.6,313912.5,2778148.4,43.61
Cuneo,4,1881,T,20_24,20,2.5,0.009377,0.04581,61861.2,2833.9,302221.4,2464235.9,39.83
Cuneo,4,1881,T,25_29,25,2.5,0.008954,0.04379,59027.3,2584.8,288674.7,2162014.5,36.63
Cuneo,4,1881,T,30_34,30,2.5,0.009699,0.047345,56442.5,2672.3,275532.0,1873339.8,33.19
Cuneo,4,1881,T,35_39,35,2.5,0.010737,0.052281,53770.3,2811.2,261823.4,1597807.8,29.72
Cuneo,4,1881,T,40_44,40,2.5,0.012261,0.05948,50959.1,3031.0,247217.9,1335984.3,26.22
Cuneo,4,1881,T,45_49,45,2.5,0.014096,0.06808,47928.1,3263.0,231482.9,1088766.5,22.72
Cuneo,4,1881,T,50_54,50,2.5,0.018059,0.086393,44665.1,3858.8,213678.6,857283.6,19.19
Cuneo,4,1881,T,55_59,55,2.5,0.025109,0.11813,40806.3,4820.5,191980.6,643605.0,15.77
Cuneo,4,1881,T,60_64,60,2.5,0.037457,0.171249,35985.9,6162.5,164523.1,451624.4,12.55
Cuneo,4,1881,T,65_69,65,2.5,0.060887,0.264218,29823.4,7879.9,129417.1,287101.3,9.63
Cuneo,4,1881,T,70_74,70,2.5,0.099936,0.399794,21943.5,8772.9,87785.3,157684.1,7.19
Cuneo,4,1881,T,75_79,75,2.5,0.160678,0.573156,13170.6,7548.8,46981.0,69898.9,5.31
Cuneo,4,1881,T,80_84,80,2.5,0.240474,0.750924,5621.8,4221.5,17555.1,22917.8,4.08
Cuneo,4,1881,T,85plus,85,3.8298,0.26111,1.0,1400.3,1400.3,5362.7,5362.7,3.83
Cuneo,4,1881,M,0,0,0.2992,0.258765,0.219041,100000.0,21904.1,84648.5,3848797.3,38.49
Cuneo,4,1881,M,1_4,1,1.5,0.038383,0.14009,78095.9,10940.5,285032.4,3764148.8,48.2
Cuneo,4,1881,M,5_9,5,2.5,0.009219,0.045057,67155.4,3025.8,328212.6,3479116.4,51.81
Cuneo,4,1881,M,10_14,10,2.5,0.004381,0.021669,64129.6,1389.6,317174.1,3150903.8,49.13
Cuneo,4,1881,M,15_19,15,2.5,0.005487,0.027065,62740.0,1698.0,309455.0,2833729.7,45.17
Cuneo,4,1881,M,20_24,20,2.5,0.009107,0.04452,61042.0,2717.6,298416.0,2524274.7,41.35
Cuneo,4,1881,M,25_29,25,2.5,0.007069,0.034733,58324.4,2025.8,286557.6,2225858.7,38.16
Cuneo,4,1881,M,30_34,30,2.5,0.007114,0.034946,56298.6,1967.4,276574.6,1939301.1,34.45
Cuneo,4,1881,M,35_39,35,2.5,0.008143,0.039903,54331.2,2168.0,266236.2,1662726.5,30.6
Cuneo,4,1881,M,40_44,40,2.5,0.010876,0.052941,52163.3,2761.6,253912.3,1396490.3,26.77
Cuneo,4,1881,M,45_49,45,2.5,0.013193,0.063857,49401.7,3154.7,239121.8,1142578.0,23.13
Cuneo,4,1881,M,50_54,50,2.5,0.017961,0.085947,46247.0,3974.8,221298.2,903456.2,19.54
Cuneo,4,1881,M,55_59,55,2.5,0.023591,0.111386,42272.2,4708.5,199589.9,682158.0,16.14
Cuneo,4,1881,M,60_64,60,2.5,0.035274,0.162078,37563.7,6088.3,172597.9,482568.1,12.85
Cuneo,4,1881,M,65_69,65,2.5,0.056459,0.247377,31475.4,7786.3,137911.5,309970.3,9.85
Cuneo,4,1881,M,70_74,70,2.5,0.098432,0.394966,23689.2,9356.4,95054.7,172058.7,7.26
Cuneo,4,1881,M,75_79,75,2.5,0.152697,0.552553,14332.7,7919.6,51864.7,77004.0,5.37
Cuneo,4,1881,M,80_84,80,2.5,0.245757,0.761143,6413.1,4881.3,19862.4,25139.3,3.92
Cuneo,4,1881,M,85plus,85,3.4448,0.29029,1.0,1531.8,1531.8,5276.9,5276.9,3.44
Cuneo,4,1881,F,0,0,0.3141,0.214823,0.187235,100000.0,18723.5,87157.7,3779242.1,37.79
Cuneo,4,1881,F,1_4,1,1.5,0.037571,0.137379,81276.5,11165.7,297191.7,3692084.3,45.43
Cuneo,4,1881,F,5_9,5,2.5,0.009395,0.045895,70110.8,3217.7,342509.6,3394892.6,48.42
Cuneo,4,1881,F,10_14,10,2.5,0.005385,0.026568,66893.1,1777.2,330022.3,3052383.0,45.63
Cuneo,4,1881,F,15_19,15,2.5,0.007747,0.038001,65115.9,2474.5,319393.1,2722360.7,41.81
Cuneo,4,1881,F,20_24,20,2.5,0.009705,0.047376,62641.4,2967.7,305787.7,2402967.6,38.36
Cuneo,4,1881,F,25_29,25,2.5,0.010725,0.052224,59673.7,3116.4,290577.5,2097179.9,35.14
Cuneo,4,1881,F,30_34,30,2.5,0.012127,0.058849,56557.3,3328.4,274465.6,1806602.4,31.94
Cuneo,4,1881,F,35_39,35,2.5,0.01338,0.064736,53228.9,3445.8,257530.1,1532136.8,28.78
Cuneo,4,1881,F,40_44,40,2.5,0.01361,0.065811,49783.1,3276.3,240724.9,1274606.7,25.6
Cuneo,4,1881,F,45_49,45,2.5,0.015063,0.072581,46506.8,3375.5,224095.5,1033881.8,22.23
Cuneo,4,1881,F,50_54,50,2.5,0.017175,0.082341,43131.3,3551.5,206777.9,809786.4,18.77
Cuneo,4,1881,F,55_59,55,2.5,0.026912,0.126078,39579.8,4990.1,185423.9,603008.4,15.24
Cuneo,4,1881,F,60_64,60,2.5,0.041953,0.189853,34589.7,6567.0,156531.1,417584.6,12.07
Cuneo,4,1881,F,65_69,65,2.5,0.066877,0.286488,28022.7,8028.2,120043.2,261053.5,9.32
Cuneo,4,1881,F,70_74,70,2.5,0.1032,0.410174,19994.6,8201.2,79469.7,141010.3,7.05
Cuneo,4,1881,F,75_79,75,2.5,0.173599,0.605298,11793.3,7138.5,41120.4,61540.6,5.22
Cuneo,4,1881,F,80_84,80,2.5,0.231807,0.73379,4654.8,3415.7,14735.0,20420.2,4.39
Cuneo,4,1881,F,85plus,85,4.5879,0.217965,1.0,1239.2,1239.2,5685.2,5685.2,4.59
Ferrara,38,1881,T,0,0,0.3061,0.354697,0.284641,100000.0,28464.1,80249.1,2853031.7,28.53
Ferrara,38,1881,T,1_4,1,1.5,0.067938,0.232298,71535.9,16617.7,244599.4,2772782.6,38.76
Ferrara,38,1881,T,5_9,5,2.5,0.017632,0.084438,54918.2,4637.2,262998.2,2528183.2,46.04
Ferrara,38,1881,T,10_14,10,2.5,0.008526,0.041743,50281.1,2098.9,246158.1,2265184.9,45.05
Ferrara,38,1881,T,15_19,15,2.5,0.00792,0.038832,48182.2,1871.0,236233.5,2019026.8,41.9
Ferrara,38,1881,T,20_24,20,2.5,0.010282,0.05012,46311.2,2321.1,225753.2,1782793.3,38.5
Ferrara,38,1881,T,25_29,25,2.5,0.009237,0.04514,43990.1,1985.7,214986.1,1557040.1,35.4
Ferrara,38,1881,T,30_34,30,2.5,0.009449,0.046153,42004.4,1938.6,205175.2,1342054.0,31.95
Ferrara,38,1881,T,35_39,35,2.5,0.010882,0.05297,40065.7,2122.3,195023.0,1136878.7,28.38
Ferrara,38,1881,T,40_44,40,2.5,0.013085,0.063352,37943.5,2403.8,183707.9,941855.7,24.82
Ferrara,38,1881,T,45_49,45,2.5,0.017247,0.082671,35539.7,2938.1,170353.2,758147.8,21.33
Ferrara,38,1881,T,50_54,50,2.5,0.021077,0.100109,32601.6,3263.7,154848.6,587794.6,18.03
Ferrara,38,1881,T,55_59,55,2.5,0.035922,0.164811,29337.9,4835.2,134601.4,432946.0,14.76
Ferrara,38,1881,T,60_64,60,2.5,0.040634,0.184434,24502.7,4519.1,111215.6,298344.6,12.18
Ferrara,38,1881,T,65_69,65,2.5,0.073972,0.312138,19983.5,6237.6,84323.7,187129.0,9.36
Ferrara,38,1881,T,70_74,70,2.5,0.10937,0.429433,13745.9,5903.0,53972.2,102805.4,7.48
Ferrara,38,1881,T,75_79,75,2.5,0.141433,0.52244,7843.0,4097.5,28971.1,48833.1,6.23
Ferrara,38,1881,T,80_84,80,2.5,0.16562,0.585623,3745.5,2193.4,13243.8,19862.0,5.3
Ferrara,38,1881,T,85plus,85,4.2642,0.234513,1.0,1552.0,1552.0,6618.1,6618.1,4.26
Ferrara,38,1881,M,0,0,0.2992,0.364911,0.290592,100000.0,29059.2,79633.8,2871283.2,28.71
Ferrara,38,1881,M,1_4,1,1.5,0.066235,0.227302,70940.8,16125.0,243450.7,2791649.3,39.35
Ferrara,38,1881,M,5_9,5,2.5,0.016224,0.077958,54815.8,4273.3,263395.7,2548198.7,46.49
Ferrara,38,1881,M,10_14,10,2.5,0.00807,0.039554,50542.5,1999.2,247714.5,2284803.0,45.21
Ferrara,38,1881,M,15_19,15,2.5,0.007756,0.038043,48543.3,1846.7,238099.8,2037088.4,41.96
Ferrara,38,1881,M,20_24,20,2.5,0.009211,0.045019,46696.6,2102.2,228227.4,1798988.6,38.53
Ferrara,38,1881,M,25_29,25,2.5,0.008279,0.040556,44594.4,1808.6,218450.4,1570761.2,35.22
Ferrara,38,1881,M,30_34,30,2.5,0.007622,0.037395,42785.8,1600.0,209929.0,1352310.8,31.61
Ferrara,38,1881,M,35_39,35,2.5,0.008976,0.043894,41185.8,1807.8,201409.5,1142381.8,27.74
Ferrara,38,1881,M,40_44,40,2.5,0.014809,0.071402,39378.0,2811.7,189860.8,940972.3,23.9
Ferrara,38,1881,M,45_49,45,2.5,0.019326,0.092176,36566.3,3370.6,174405.3,751111.4,20.54
Ferrara,38,1881,M,50_54,50,2.5,0.025389,0.119366,33195.8,3962.5,156072.7,576706.2,17.37
Ferrara,38,1881,M,55_59,55,2.5,0.038505,0.17562,29233.3,5134.0,133331.7,420633.4,14.39
Ferrara,38,1881,M,60_64,60,2.5,0.044067,0.198468,24099.4,4783.0,108539.4,287301.7,11.92
Ferrara,38,1881,M,65_69,65,2.5,0.076199,0.320029,19316.4,6181.8,81127.5,178762.3,9.25
Ferrara,38,1881,M,70_74,70,2.5,0.104353,0.413811,13134.6,5435.2,52084.9,97634.9,7.43
Ferrara,38,1881,M,75_79,75,2.5,0.151586,0.549638,7699.4,4231.9,27917.2,45550.0,5.92
Ferrara,38,1881,M,80_84,80,2.5,0.169118,0.594315,3467.5,2060.8,12185.5,17632.8,5.09
Ferrara,38,1881,M,85plus,85,3.8723,0.258242,1.0,1406.7,1406.7,5447.3,5447.3,3.87
Ferrara,38,1881,F,0,0,0.3141,0.34349,0.277995,100000.0,27799.5,80932.6,2853801.2,28.54
Ferrara,38,1881,F,1_4,1,1.5,0.069696,0.237417,72200.5,17141.6,245947.9,2772868.6,38.41
Ferrara,38,1881,F,5_9,5,2.5,0.01909,0.091104,55058.9,5016.1,262754.2,2526920.7,45.89
Ferrara,38,1881,F,10_14,10,2.5,0.009008,0.044049,50042.8,2204.3,244703.2,2264166.5,45.24
Ferrara,38,1881,F,15_19,15,2.5,0.008083,0.039614,47838.5,1895.1,234454.7,2019463.3,42.21
Ferrara,38,1881,F,20_24,20,2.5,0.011068,0.05385,45943.4,2474.1,223531.9,1785008.6,38.85
Ferrara,38,1881,F,25_29,25,2.5,0.010215,0.049804,43469.3,2164.9,211934.3,1561476.7,35.92
Ferrara,38,1881,F,30_34,30,2.5,0.01138,0.055324,41304.4,2285.1,200809.1,1349542.4,32.67
Ferrara,38,1881,F,35_39,35,2.5,0.01167,0.056698,39019.3,2212.3,189565.5,1148733.2,29.44
Ferrara,38,1881,F,40_44,40,2.5,0.011185,0.054402,36806.9,2002.4,179028.8,959167.7,26.06
Ferrara,38,1881,F,45_49,45,2.5,0.014921,0.071924,34804.6,2503.3,167764.7,780138.9,22.41
Ferrara,38,1881,F,50_54,50,2.5,0.016457,0.079033,32301.3,2552.9,155124.4,612374.2,18.96
Ferrara,38,1881,F,55_59,55,2.5,0.03331,0.153748,29748.4,4573.8,137307.8,457249.8,15.37
Ferrara,38,1881,F,60_64,60,2.5,0.037108,0.169788,25174.7,4274.4,115187.4,319942.0,12.71
Ferrara,38,1881,F,65_69,65,2.5,0.072149,0.305619,20900.3,6387.5,88532.7,204754.6,9.8
Ferrara,38,1881,F,70_74,70,2.5,0.096279,0.388003,14512.8,5631.0,58486.3,116222.0,8.01
Ferrara,38,1881,F,75_79,75,2.5,0.132836,0.498599,8881.8,4428.4,33337.7,57735.6,6.5
Ferrara,38,1881,F,80_84,80,2.5,0.163014,0.579075,4453.3,2578.8,15819.6,24397.9,5.48
Ferrara,38,1881,F,85plus,85,4.5763,0.218519,1.0,1874.5,1874.5,8578.3,8578.3,4.58
Firenze,48,1881,T,0,0,0.306,0.237241,0.203704,100000.0,20370.4,85863.6,3431752.7,34.32
Firenze,48,1881,T,1_4,1,1.5,0.071104,0.241489,79629.6,19229.7,270444.4,3345889.1,42.02
Firenze,48,1881,T,5_9,5,2.5,0.009489,0.046346,60400.0,2799.3,295001.6,3075444.7,50.92
Firenze,48,1881,T,10_14,10,2.5,0.005027,0.024824,57600.7,1429.9,284428.8,2780443.1,48.27
Firenze,48,1881,T,15_19,15,2.5,0.007403,0.036343,56170.8,2041.4,275750.6,2496014.3,44.44
Firenze,48,1881,T,20_24,20,2.5,0.010188,0.049674,54129.4,2688.8,263925.0,2220263.7,41.02
Firenze,48,1881,T,25_29,25,2.5,0.009589,0.046822,51440.6,2408.5,251181.7,1956338.7,38.03
Firenze,48,1881,T,30_34,30,2.5,0.009609,0.046918,49032.1,2300.5,239409.1,1705157.1,34.78
Firenze,48,1881,T,35_39,35,2.5,0.010776,0.052467,46731.6,2451.9,227528.1,1465748.0,31.37
Firenze,48,1881,T,40_44,40,2.5,0.010772,0.052447,44279.7,2322.3,215592.6,1238219.9,27.96
Firenze,48,1881,T,45_49,45,2.5,0.013357,0.064628,41957.4,2711.6,203007.8,1022627.2,24.37
Firenze,48,1881,T,50_54,50,2.5,0.014567,0.070274,39245.7,2758.0,189333.8,819619.5,20.88
Firenze,48,1881,T,55_59,55,2.5,0.023376,0.110426,36487.8,4029.2,172365.9,630285.7,17.27
Firenze,48,1881,T,60_64,60,2.5,0.02801,0.130883,32458.6,4248.3,151672.2,457919.8,14.11
Firenze,48,1881,T,65_69,65,2.5,0.057236,0.250356,28210.3,7062.6,123395.0,306247.5,10.86
Firenze,48,1881,T,70_74,70,2.5,0.07719,0.323521,21147.7,6841.7,88634.2,182852.5,8.65
Firenze,48,1881,T,75_79,75,2.5,0.127845,0.484405,14306.0,6929.9,54205.2,94218.2,6.59
Firenze,48,1881,T,80_84,80,2.5,0.15635,0.562057,7376.1,4145.8,26516.0,40013.0,5.42
Firenze,48,1881,T,85plus,85,4.1783,0.239334,1.0,3230.3,3230.3,13497.0,13497.0,4.18
Firenze,48,1881,M,0,0,0.2992,0.250822,0.213322,100000.0,21332.2,85049.3,3506593.1,35.07
Firenze,48,1881,M,1_4,1,1.5,0.072185,0.244599,78667.8,19242.1,266566.0,3421543.8,43.49
Firenze,48,1881,M,5_9,5,2.5,0.008755,0.042838,59425.7,2545.7,290764.3,3154977.9,53.09
Firenze,48,1881,M,10_14,10,2.5,0.004344,0.021488,56880.0,1222.2,281344.5,2864213.5,50.36
Firenze,48,1881,M,15_19,15,2.5,0.00643,0.031642,55657.8,1761.1,273886.1,2582869.0,46.41
Firenze,48,1881,M,20_24,20,2.5,0.009344,0.045653,53896.6,2460.5,263331.9,2308983.0,42.84
Firenze,48,1881,M,25_29,25,2.5,0.007266,0.03568,51436.1,1835.2,252592.5,2045651.1,39.77
Firenze,48,1881,M,30_34,30,2.5,0.007351,0.036094,49600.9,1790.3,243528.7,1793058.6,36.15
Firenze,48,1881,M,35_39,35,2.5,0.008175,0.040054,47810.6,1915.0,234265.5,1549529.9,32.41
Firenze,48,1881,M,40_44,40,2.5,0.009621,0.046977,45895.6,2156.1,224087.8,1315264.3,28.66
Firenze,48,1881,M,45_49,45,2.5,0.012546,0.060824,43739.5,2660.4,212046.7,1091176.5,24.95
Firenze,48,1881,M,50_54,50,2.5,0.01421,0.068611,41079.1,2818.5,198349.4,879129.8,21.4
Firenze,48,1881,M,55_59,55,2.5,0.020449,0.097274,38260.6,3721.8,181998.7,680780.5,17.79
Firenze,48,1881,M,60_64,60,2.5,0.027999,0.130835,34538.9,4518.9,161397.1,498781.7,14.44
Firenze,48,1881,M,65_69,65,2.5,0.050519,0.22427,30020.0,6732.6,133268.5,337384.6,11.24
Firenze,48,1881,M,70_74,70,2.5,0.073508,0.310484,23287.4,7230.4,98361.1,204116.2,8.77
Firenze,48,1881,M,75_79,75,2.5,0.125403,0.47736,16057.0,7665.0,61122.7,105755.1,6.59
Firenze,48,1881,M,80_84,80,2.5,0.159609,0.570431,8392.0,4787.1,29992.5,44632.4,5.32
Firenze,48,1881,M,85plus,85,4.061,0.246244,1.0,3605.0,3605.0,14639.8,14639.8,4.06
Firenze,48,1881,F,0,0,0.3141,0.223055,0.193458,100000.0,19345.8,86730.9,3387190.1,33.87
Firenze,48,1881,F,1_4,1,1.5,0.070002,0.238303,80654.2,19220.2,274566.4,3300459.2,40.92
Firenze,48,1881,F,5_9,5,2.5,0.010171,0.049596,61434.0,3046.9,299553.0,3025892.8,49.25
Firenze,48,1881,F,10_14,10,2.5,0.00576,0.028392,58387.2,1657.7,287791.4,2726339.8,46.69
Firenze,48,1881,F,15_19,15,2.5,0.008342,0.040857,56729.4,2317.8,277852.6,2438548.4,42.99
Firenze,48,1881,F,20_24,20,2.5,0.010545,0.051371,54411.6,2795.2,265070.3,2160695.7,39.71
Firenze,48,1881,F,25_29,25,2.5,0.011751,0.057079,51616.5,2946.2,250716.8,1895625.5,36.73
Firenze,48,1881,F,30_34,30,2.5,0.011835,0.057474,48670.2,2797.3,236358.0,1644908.7,33.8
Firenze,48,1881,F,35_39,35,2.5,0.012806,0.062044,45873.0,2846.1,222249.4,1408550.7,30.71
Firenze,48,1881,F,40_44,40,2.5,0.011548,0.056118,43026.8,2414.6,209097.6,1186301.3,27.57
Firenze,48,1881,F,45_49,45,2.5,0.014216,0.068638,40612.2,2787.6,196092.2,977203.7,24.06
Firenze,48,1881,F,50_54,50,2.5,0.014965,0.072126,37824.7,2728.1,182303.0,781111.5,20.65
Firenze,48,1881,F,55_59,55,2.5,0.023788,0.112265,35096.5,3940.1,165632.4,598808.5,17.06
Firenze,48,1881,F,60_64,60,2.5,0.027846,0.130169,31156.4,4055.6,145643.1,433176.2,13.9
Firenze,48,1881,F,65_69,65,2.5,0.058086,0.253601,27100.8,6872.8,118322.1,287533.1,10.61
Firenze,48,1881,F,70_74,70,2.5,0.080873,0.336359,20228.0,6803.9,84130.4,169211.0,8.37
Firenze,48,1881,F,75_79,75,2.5,0.130301,0.491423,13424.1,6596.9,50628.3,85080.6,6.34
Firenze,48,1881,F,80_84,80,2.5,0.184144,0.630475,6827.2,4304.4,23375.1,34452.3,5.05
Firenze,48,1881,F,85plus,85,4.3908,0.227749,1.0,2522.8,2522.8,11077.2,11077.2,4.39
Foggia,71,1881,T,0,0,0.3061,0.282062,0.235892,100000.0,23589.2,83631.3,2896563.9,28.97
Foggia,71,1881,T,1_4,1,1.5,0.087856,0.288137,76410.8,22016.8,250601.1,2812932.6,36.81
Foggia,71,1881,T,5_9,5,2.5,0.015239,0.0734,54394.0,3992.5,261988.5,2562331.5,47.11
Foggia,71,1881,T,10_14,10,2.5,0.005196,0.025647,50401.4,1292.7,248775.5,2300343.1,45.64
Foggia,71,1881,T,15_19,15,2.5,0.006719,0.033038,49108.8,1622.4,241487.7,2051567.6,41.78
Foggia,71,1881,T,20_24,20,2.5,0.012662,0.061368,47486.3,2914.2,230146.2,1810079.9,38.12
Foggia,71,1881,T,25_29,25,2.5,0.012982,0.062871,44572.2,2802.3,215855.0,1579933.7,35.45
Foggia,71,1881,T,30_34,30,2.5,0.010422,0.050787,41769.8,2121.4,203545.8,1364078.7,32.66
Foggia,71,1881,T,35_39,35,2.5,0.013034,0.063113,39648.5,2502.4,191986.5,1160532.9,29.27
Foggia,71,1881,T,40_44,40,2.5,0.011595,0.056341,37146.1,2092.8,180498.5,968546.4,26.07
Foggia,71,1881,T,45_49,45,2.5,0.01893,0.090372,35053.3,3167.8,167346.8,788048.0,22.48
Foggia,71,1881,T,50_54,50,2.5,0.017255,0.082705,31885.4,2637.1,152834.4,620701.2,19.47
Foggia,71,1881,T,55_59,55,2.5,0.034584,0.15916,29248.3,4655.2,134603.8,467866.8,16.0
Foggia,71,1881,T,60_64,60,2.5,0.032236,0.149159,24593.2,3668.3,113795.2,333263.0,13.55
Foggia,71,1881,T,65_69,65,2.5,0.065288,0.280636,20924.9,5872.3,89943.7,219467.8,10.49
Foggia,71,1881,T,70_74,70,2.5,0.069765,0.29702,15052.6,4470.9,64085.7,129524.1,8.6
Foggia,71,1881,T,75_79,75,2.5,0.165793,0.586056,10581.7,6201.5,37404.8,65438.4,6.18
Foggia,71,1881,T,80_84,80,2.5,0.127037,0.48208,4380.2,2111.6,16622.1,28033.6,6.4
Foggia,71,1881,T,85plus,85,5.0302,0.1988,1.0,2268.6,2268.6,11411.5,11411.5,5.03
Foggia,71,1881,M,0,0,0.2992,0.298166,0.246628,100000.0,24662.8,82715.0,2831976.3,28.32
Foggia,71,1881,M,1_4,1,1.5,0.087645,0.287569,75337.2,21664.6,247187.0,2749261.3,36.49
Foggia,71,1881,M,5_9,5,2.5,0.015099,0.072747,53672.5,3904.5,258601.3,2502074.3,46.62
Foggia,71,1881,M,10_14,10,2.5,0.005359,0.026441,49768.0,1315.9,245550.3,2243473.0,45.08
Foggia,71,1881,M,15_19,15,2.5,0.007422,0.036433,48452.1,1765.3,237847.4,1997922.7,41.23
Foggia,71,1881,M,20_24,20,2.5,0.01005,0.049019,46686.8,2288.5,227712.8,1760075.3,37.7
Foggia,71,1881,M,25_29,25,2.5,0.010993,0.053497,44398.3,2375.2,216053.6,1532362.5,34.51
Foggia,71,1881,M,30_34,30,2.5,0.011753,0.057088,42023.1,2399.0,204118.1,1316308.9,31.32
Foggia,71,1881,M,35_39,35,2.5,0.014973,0.072165,39624.1,2859.5,190971.8,1112190.8,28.07
Foggia,71,1881,M,40_44,40,2.5,0.014223,0.068675,36764.6,2524.8,177511.1,921219.0,25.06
Foggia,71,1881,M,45_49,45,2.5,0.022134,0.104865,34239.8,3590.6,162222.7,743708.0,21.72
Foggia,71,1881,M,50_54,50,2.5,0.020987,0.099702,30649.3,3055.8,145606.8,581485.3,18.97
Foggia,71,1881,M,55_59,55,2.5,0.039476,0.179649,27593.5,4957.1,125574.4,435878.5,15.8
Foggia,71,1881,M,60_64,60,2.5,0.033958,0.156505,22636.3,3542.7,104324.8,310304.1,13.71
Foggia,71,1881,M,65_69,65,2.5,0.061357,0.265986,19093.6,5078.6,82771.5,205979.3,10.79
Foggia,71,1881,M,70_74,70,2.5,0.071886,0.304676,14015.0,4270.0,59399.8,123207.8,8.79
Foggia,71,1881,M,75_79,75,2.5,0.146531,0.536222,9744.9,5225.5,35661.1,63808.0,6.55
Foggia,71,1881,M,80_84,80,2.5,0.156838,0.563317,4519.5,2545.9,16232.7,28146.9,6.23
Foggia,71,1881,M,85plus,85,6.0368,0.165649,1.0,1973.6,1973.6,11914.2,11914.2,6.04
Foggia,71,1881,F,0,0,0.3141,0.265738,0.22477,100000.0,22477.0,84583.2,3077451.1,30.77
Foggia,71,1881,F,1_4,1,1.5,0.088151,0.288932,77523.0,22398.8,254094.8,2992867.9,38.61
