COD_PROV,DEN_PROV,sex,age_group,age_lo,ax,mx,qx,lx,dx,Lx,Tx,ex
42,Ancona,T,5_9,5,2.5,0.002713,0.013475,80254.1,1081.4,398567.0,4640414.7,57.82
42,Ancona,T,10_14,10,2.5,0.002519,0.012515,79172.7,990.9,393386.4,4241847.7,53.58
42,Ancona,T,15_19,15,2.5,0.0042,0.020782,78181.8,1624.8,386847.3,3848461.3,49.22
42,Ancona,T,20_24,20,2.5,0.006683,0.032866,76557.1,2516.1,376495.2,3461613.9,45.22
42,Ancona,T,25_29,25,2.5,0.005319,0.026247,74041.0,1943.3,365346.7,3085118.7,41.67
42,Ancona,T,30_34,30,2.5,0.006044,0.029769,72097.7,2146.3,355122.6,2719772.0,37.72
42,Ancona,T,35_39,35,2.5,0.005639,0.027805,69951.4,1945.0,344894.5,2364649.4,33.8
42,Ancona,T,40_44,40,2.5,0.007115,0.034953,68006.4,2377.0,334089.6,2019754.9,29.7
42,Ancona,T,45_49,45,2.5,0.008135,0.039866,65629.4,2616.4,321606.1,1685665.3,25.68
42,Ancona,T,50_54,50,2.5,0.012648,0.061302,63013.0,3862.8,305408.0,1364059.3,21.65
42,Ancona,T,55_59,55,2.5,0.017579,0.084196,59150.2,4980.2,283300.4,1058651.3,17.9
42,Ancona,T,60_64,60,2.5,0.027398,0.128208,54170.0,6945.0,253487.4,775350.9,14.31
42,Ancona,T,65_69,65,2.5,0.043474,0.196062,47225.0,9259.0,212977.3,521863.5,11.05
42,Ancona,T,70_74,70,2.5,0.080528,0.335163,37966.0,12724.8,158017.8,308886.2,8.14
42,Ancona,T,75_79,75,2.5,0.131658,0.495275,25241.2,12501.3,94952.6,150868.4,5.98
42,Ancona,T,80_84,80,2.5,0.213464,0.695931,12739.9,8866.1,41534.2,55915.8,4.39
42,Ancona,T,85plus,85,3.7125,0.269358,1.0,3873.8,3873.8,14381.6,14381.6,3.71
42,Ancona,M,0,0,0.2992,0.139968,0.127464,100000.0,12746.4,91066.7,4926435.3,49.26
42,Ancona,M,1_4,1,1.5,0.022953,0.086831,87253.6,7576.3,330073.5,4835368.7,55.42
42,Ancona,M,5_9,5,2.5,0.002661,0.013218,79677.3,1053.2,395753.3,4505295.2,56.54
42,Ancona,M,10_14,10,2.5,0.002506,0.012452,78624.1,979.0,390672.8,4109541.9,52.27
42,Ancona,M,15_19,15,2.5,0.003793,0.018787,77645.1,1458.7,384578.4,3718869.1,47.9
42,Ancona,M,20_24,20,2.5,0.008471,0.041476,76186.3,3159.9,373031.9,3334290.7,43.76
42,Ancona,M,25_29,25,2.5,0.005242,0.025871,73026.4,1889.3,360408.9,2961258.8,40.55
42,Ancona,M,30_34,30,2.5,0.006819,0.033526,71137.1,2384.9,349723.4,2600849.9,36.56
42,Ancona,M,35_39,35,2.5,0.005795,0.02856,68752.2,1963.5,338852.2,2251126.6,32.74
42,Ancona,M,40_44,40,2.5,0.008248,0.040409,66788.7,2698.8,327196.3,1912274.4,28.63
42,Ancona,M,45_49,45,2.5,0.009084,0.04441,64089.8,2846.3,313333.5,1585078.1,24.73
42,Ancona,M,50_54,50,2.5,0.013461,0.065116,61243.6,3987.9,296248.0,1271744.6,20.77
42,Ancona,M,55_59,55,2.5,0.020782,0.098777,57255.6,5655.5,272139.4,975496.5,17.04
42,Ancona,M,60_64,60,2.5,0.029871,0.138977,51600.1,7171.2,240072.5,703357.1,13.63
42,Ancona,M,65_69,65,2.5,0.049978,0.222137,44428.9,9869.3,197471.1,463284.7,10.43
42,Ancona,M,70_74,70,2.5,0.090004,0.36736,34559.6,12695.8,141058.4,265813.6,7.69
42,Ancona,M,75_79,75,2.5,0.135863,0.507082,21863.8,11086.7,81602.1,124755.2,5.71
42,Ancona,M,80_84,80,2.5,0.235626,0.741399,10777.1,7990.1,33910.0,43153.2,4.0
42,Ancona,M,85plus,85,3.3166,0.301516,1.0,2787.0,2787.0,9243.1,9243.1,3.32
42,Ancona,F,0,0,0.3141,0.128086,0.117742,100000.0,11774.2,91924.2,5202107.2,52.02
42,Ancona,F,1_4,1,1.5,0.022062,0.083637,88225.8,7378.9,334455.8,5110183.0,57.92
42,Ancona,F,5_9,5,2.5,0.002766,0.013735,80846.9,1110.5,401458.2,4775727.1,59.07
42,Ancona,F,10_14,10,2.5,0.002532,0.012581,79736.4,1003.1,396174.2,4374269.0,54.86
42,Ancona,F,15_19,15,2.5,0.004595,0.022713,78733.3,1788.3,389195.6,3978094.8,50.53
42,Ancona,F,20_24,20,2.5,0.005089,0.025125,76945.0,1933.2,379891.7,3588899.3,46.64
42,Ancona,F,25_29,25,2.5,0.005381,0.026547,75011.7,1991.3,370080.3,3209007.6,42.78
42,Ancona,F,30_34,30,2.5,0.005403,0.026653,73020.4,1946.2,360236.5,2838927.3,38.88
42,Ancona,F,35_39,35,2.5,0.005502,0.027137,71074.2,1928.7,350549.1,2478690.8,34.87
42,Ancona,F,40_44,40,2.5,0.00607,0.029898,69145.4,2067.3,340559.0,2128141.8,30.78
42,Ancona,F,45_49,45,2.5,0.00725,0.035603,67078.2,2388.2,329420.2,1787582.8,26.65
42,Ancona,F,50_54,50,2.5,0.011883,0.057702,64689.9,3732.7,314117.9,1458162.5,22.54
42,Ancona,F,55_59,55,2.5,0.014646,0.070645,60957.2,4306.3,294020.3,1144044.6,18.77
42,Ancona,F,60_64,60,2.5,0.025177,0.118429,56650.9,6709.1,266481.6,850024.3,15.0
42,Ancona,F,65_69,65,2.5,0.037366,0.170869,49941.8,8533.5,228375.0,583542.7,11.68
42,Ancona,F,70_74,70,2.5,0.071833,0.304485,41408.2,12608.2,175520.7,355167.7,8.58
42,Ancona,F,75_79,75,2.5,0.127828,0.484354,28800.0,13949.4,109126.6,179647.0,6.24
42,Ancona,F,80_84,80,2.5,0.195247,0.656021,14850.6,9742.3,49897.3,70520.3,4.75
42,Ancona,F,85plus,85,4.0372,0.247699,1.0,5108.3,5108.3,20623.0,20623.0,4.04
43,Macerata,F,0,0,0.3141,0.131203,0.120371,100000.0,12037.1,91743.9,5220261.3,52.2
43,Macerata,F,1_4,1,1.5,0.025174,0.094734,87962.9,8333.1,331018.8,5128517.4,58.3
43,Macerata,F,5_9,5,2.5,0.002378,0.01182,79629.8,941.2,395795.9,4797498.6,60.25
43,Macerata,F,10_14,10,2.5,0.001703,0.00848,78688.6,667.3,391774.6,4401702.7,55.94
43,Macerata,F,15_19,15,2.5,0.003288,0.016307,78021.3,1272.3,386925.7,4009928.1,51.4
43,Macerata,F,20_24,20,2.5,0.004549,0.022491,76749.0,1726.2,379429.5,3623002.4,47.21
43,Macerata,F,25_29,25,2.5,0.004617,0.022822,75022.8,1712.2,370833.5,3243572.9,43.23
43,Macerata,F,30_34,30,2.5,0.004642,0.022946,73310.6,1682.2,362347.5,2872739.4,39.19
43,Macerata,F,35_39,35,2.5,0.005209,0.025711,71628.4,1841.6,353538.0,2510391.9,35.05
43,Macerata,F,40_44,40,2.5,0.005343,0.026361,69786.8,1839.7,344334.8,2156853.9,30.91
43,Macerata,F,45_49,45,2.5,0.008743,0.042779,67947.1,2906.7,332468.9,1812519.1,26.68
43,Macerata,F,50_54,50,2.5,0.011013,0.053588,65040.4,3485.4,316488.7,1480050.3,22.76
43,Macerata,F,55_59,55,2.5,0.011618,0.056449,61555.0,3474.7,299088.4,1163561.6,18.9
43,Macerata,F,60_64,60,2.5,0.02058,0.097866,58080.3,5684.1,276191.3,864473.2,14.88
43,Macerata,F,65_69,65,2.5,0.04145,0.187792,52396.2,9839.6,237382.0,588281.8,11.23
43,Macerata,F,70_74,70,2.5,0.076746,0.321958,42556.6,13701.4,178529.4,350899.8,8.25
43,Macerata,F,75_79,75,2.5,0.129332,0.488663,28855.2,14100.4,109024.7,172370.4,5.97
43,Macerata,F,80_84,80,2.5,0.218115,0.705742,14754.7,10413.0,47741.1,63345.6,4.29
43,Macerata,F,85plus,85,3.5941,0.278232,1.0,4341.7,4341.7,15604.6,15604.6,3.59
44,Ascoli Piceno,T,0,0,0.3063,0.158575,0.142859,100000.0,14285.9,90089.6,4979009.9,49.79
44,Ascoli Piceno,T,1_4,1,1.5,0.029204,0.108868,85714.1,9331.5,319527.5,4888920.2,57.04
44,Ascoli Piceno,T,5_9,5,2.5,0.002917,0.01448,76382.6,1106.0,379147.8,4569392.7,59.82
44,Ascoli Piceno,T,10_14,10,2.5,0.002042,0.01016,75276.5,764.8,374470.7,4190245.0,55.66
44,Ascoli Piceno,T,15_19,15,2.5,0.003078,0.015274,74511.7,1138.1,369713.5,3815774.3,51.21
44,Ascoli Piceno,T,20_24,20,2.5,0.005215,0.025738,73373.7,1888.5,362147.1,3446060.8,46.97
44,Ascoli Piceno,T,25_29,25,2.5,0.003791,0.018776,71485.2,1342.2,354070.4,3083913.7,43.14
44,Ascoli Piceno,T,30_34,30,2.5,0.005476,0.027012,70143.0,1894.7,345978.2,2729843.3,38.92
44,Ascoli Piceno,T,35_39,35,2.5,0.004332,0.021428,68248.3,1462.4,337585.4,2383865.2,34.93
44,Ascoli Piceno,T,40_44,40,2.5,0.006193,0.030495,66785.9,2036.6,328837.8,2046279.8,30.64
44,Ascoli Piceno,T,45_49,45,2.5,0.007978,0.03911,64749.3,2532.4,317415.4,1717441.9,26.52
44,Ascoli Piceno,T,50_54,50,2.5,0.011361,0.055238,62216.9,3436.7,302492.7,1400026.6,22.5
44,Ascoli Piceno,T,55_59,55,2.5,0.013605,0.065787,58780.2,3867.0,284233.4,1097533.9,18.67
44,Ascoli Piceno,T,60_64,60,2.5,0.022825,0.107963,54913.2,5928.6,259744.5,813300.5,14.81
44,Ascoli Piceno,T,65_69,65,2.5,0.044771,0.20132,48984.6,9861.6,220269.1,553555.9,11.3
44,Ascoli Piceno,T,70_74,70,2.5,0.068225,0.291419,39123.0,11401.2,167112.1,333286.8,8.52
44,Ascoli Piceno,T,75_79,75,2.5,0.13027,0.491333,27721.8,13620.7,104557.5,166174.7,5.99
44,Ascoli Piceno,T,80_84,80,2.5,0.211709,0.692189,14101.2,9760.7,46104.2,61617.3,4.37
44,Ascoli Piceno,T,85plus,85,3.574,0.279795,1.0,4340.5,4340.5,15513.1,15513.1,3.57
44,Ascoli Piceno,M,0,0,0.2992,0.160399,0.14419,100000.0,14419.0,89894.5,4973745.3,49.74
44,Ascoli Piceno,M,1_4,1,1.5,0.025845,0.097107,85581.0,8310.5,321547.8,4883850.8,57.07
44,Ascoli Piceno,M,5_9,5,2.5,0.002438,0.012114,77270.5,936.1,384012.5,4562303.0,59.04
44,Ascoli Piceno,M,10_14,10,2.5,0.001927,0.009589,76334.5,731.9,379842.6,4178290.5,54.74
44,Ascoli Piceno,M,15_19,15,2.5,0.003065,0.015209,75602.5,1149.8,375138.2,3798447.9,50.24
44,Ascoli Piceno,M,20_24,20,2.5,0.006872,0.033778,74452.7,2514.8,365976.5,3423309.7,45.98
44,Ascoli Piceno,M,25_29,25,2.5,0.004204,0.020803,71937.9,1496.5,355948.2,3057333.2,42.5
44,Ascoli Piceno,M,30_34,30,2.5,0.007178,0.035258,70441.4,2483.6,345998.0,2701385.1,38.35
44,Ascoli Piceno,M,35_39,35,2.5,0.005754,0.028362,67957.8,1927.4,334970.4,2355387.1,34.66
44,Ascoli Piceno,M,40_44,40,2.5,0.006791,0.033387,66030.3,2204.5,324640.4,2020416.8,30.6
44,Ascoli Piceno,M,45_49,45,2.5,0.009095,0.044466,63825.8,2838.1,312033.9,1695776.4,26.57
44,Ascoli Piceno,M,50_54,50,2.5,0.011423,0.055531,60987.8,3386.7,296472.0,1383742.5,22.69
44,Ascoli Piceno,M,55_59,55,2.5,0.014632,0.070576,57601.0,4065.3,277842.0,1087270.5,18.88
44,Ascoli Piceno,M,60_64,60,2.5,0.020649,0.098175,53535.8,5255.9,254539.2,809428.4,15.12
44,Ascoli Piceno,M,65_69,65,2.5,0.043442,0.195932,48279.9,9459.6,217750.6,554889.2,11.49
44,Ascoli Piceno,M,70_74,70,2.5,0.064351,0.277164,38820.3,10759.6,167202.6,337138.6,8.68
44,Ascoli Piceno,M,75_79,75,2.5,0.117275,0.453435,28060.7,12723.7,108494.3,169936.0,6.06
44,Ascoli Piceno,M,80_84,80,2.5,0.219214,0.70804,15337.0,10859.2,49537.0,61441.8,4.01
44,Ascoli Piceno,M,85plus,85,2.6586,0.376134,1.0,4477.8,4477.8,11904.8,11904.8,2.66
44,Ascoli Piceno,F,0,0,0.3141,0.156621,0.141428,100000.0,14142.8,90299.6,4964423.3,49.64
44,Ascoli Piceno,F,1_4,1,1.5,0.032733,0.121029,85857.2,10391.2,317450.8,4874123.7,56.77
44,Ascoli Piceno,F,5_9,5,2.5,0.003426,0.016986,75466.0,1281.9,374125.3,4556673.0,60.38
44,Ascoli Piceno,F,10_14,10,2.5,0.002164,0.010761,74184.1,798.3,368924.9,4182547.7,56.38
44,Ascoli Piceno,F,15_19,15,2.5,0.003092,0.015339,73385.8,1125.7,364114.9,3813622.8,51.97
44,Ascoli Piceno,F,20_24,20,2.5,0.003951,0.019562,72260.1,1413.6,357766.8,3449507.9,47.74
44,Ascoli Piceno,F,25_29,25,2.5,0.003502,0.017359,70846.6,1229.8,351158.3,3091741.2,43.64
44,Ascoli Piceno,F,30_34,30,2.5,0.004267,0.021111,69616.8,1469.7,344409.6,2740582.8,39.37
44,Ascoli Piceno,F,35_39,35,2.5,0.003192,0.015834,68147.1,1079.1,338037.8,2396173.2,35.16
44,Ascoli Piceno,F,40_44,40,2.5,0.005671,0.027957,67068.0,1875.1,330652.5,2058135.4,30.69
44,Ascoli Piceno,F,45_49,45,2.5,0.006967,0.034236,65193.0,2232.0,320385.0,1727482.8,26.5
44,Ascoli Piceno,F,50_54,50,2.5,0.011304,0.054965,62961.0,3460.6,306153.4,1407097.9,22.35
44,Ascoli Piceno,F,55_59,55,2.5,0.012626,0.061197,59500.4,3641.2,288398.8,1100944.4,18.5
44,Ascoli Piceno,F,60_64,60,2.5,0.024889,0.117154,55859.2,6544.1,262935.5,812545.6,14.55
44,Ascoli Piceno,F,65_69,65,2.5,0.04608,0.206599,49315.1,10188.4,221104.1,549610.1,11.14
44,Ascoli Piceno,F,70_74,70,2.5,0.072118,0.305509,39126.6,11953.5,165749.2,328506.0,8.4
44,Ascoli Piceno,F,75_79,75,2.5,0.143567,0.528241,27173.1,14353.9,99980.6,162756.8,5.99
44,Ascoli Piceno,F,80_84,80,2.5,0.204582,0.676772,12819.1,8675.6,42406.6,62776.2,4.9
44,Ascoli Piceno,F,85plus,85,4.916,0.203416,1.0,4143.5,4143.5,20369.6,20369.6,4.92
45,Massa e Carrara,T,0,0,0.3063,0.140286,0.127845,100000.0,12784.5,91131.6,4943641.3,49.44
45,Massa e Carrara,T,1_4,1,1.5,0.029823,0.111016,87215.5,9682.3,324656.2,4852509.7,55.64
45,Massa e Carrara,T,5_9,5,2.5,0.006068,0.029885,77533.2,2317.1,381873.2,4527853.5,58.4
45,Massa e Carrara,T,10_14,10,2.5,0.002696,0.013392,75216.1,1007.3,373562.3,4145980.3,55.12
45,Massa e Carrara,T,15_19,15,2.5,0.003785,0.018747,74208.8,1391.2,367566.2,3772418.1,50.84
45,Massa e Carrara,T,20_24,20,2.5,0.005596,0.027593,72817.7,2009.3,359065.1,3404851.9,46.76
45,Massa e Carrara,T,25_29,25,2.5,0.006024,0.029674,70808.4,2101.1,348789.1,3045786.8,43.01
45,Massa e Carrara,T,30_34,30,2.5,0.004827,0.023845,68707.3,1638.3,339440.5,2696997.6,39.25
45,Massa e Carrara,T,35_39,35,2.5,0.006295,0.030986,67068.9,2078.2,330149.3,2357557.1,35.15
45,Massa e Carrara,T,40_44,40,2.5,0.006582,0.032376,64990.8,2104.2,319693.3,2027407.8,31.2
45,Massa e Carrara,T,45_49,45,2.5,0.00874,0.042763,62886.6,2689.2,307709.8,1707714.5,27.16
45,Massa e Carrara,T,50_54,50,2.5,0.010741,0.052302,60197.3,3148.4,293115.6,1400004.7,23.26
45,Massa e Carrara,T,55_59,55,2.5,0.01528,0.073591,57048.9,4198.3,274748.8,1106889.1,19.4
45,Massa e Carrara,T,60_64,60,2.5,0.025099,0.118083,52850.6,6240.8,248651.2,832140.3,15.75
45,Massa e Carrara,T,65_69,65,2.5,0.03786,0.172932,46609.9,8060.3,212898.4,583489.1,12.52
45,Massa e Carrara,T,70_74,70,2.5,0.057507,0.251393,38549.5,9691.1,168519.9,370590.7,9.61
45,Massa e Carrara,T,75_79,75,2.5,0.098937,0.39659,28858.5,11445.0,115679.8,202070.8,7.0
45,Massa e Carrara,T,80_84,80,2.5,0.161951,0.576387,17413.5,10036.9,61975.1,86391.0,4.96
45,Massa e Carrara,T,85plus,85,3.3099,0.302121,1.0,7376.6,7376.6,24415.9,24415.9,3.31
45,Massa e Carrara,M,0,0,0.2992,0.146381,0.132761,100000.0,13276.1,90695.5,4840778.0,48.41
45,Massa e Carrara,M,1_4,1,1.5,0.032916,0.121652,86723.9,10550.1,320520.4,4750082.5,54.77
45,Massa e Carrara,M,5_9,5,2.5,0.00573,0.028244,76173.8,2151.5,375490.4,4429562.1,58.15
45,Massa e Carrara,M,10_14,10,2.5,0.002776,0.013787,74022.4,1020.5,367560.5,4054071.7,54.77
45,Massa e Carrara,M,15_19,15,2.5,0.004123,0.020404,73001.8,1489.5,361285.3,3686511.2,50.5
45,Massa e Carrara,M,20_24,20,2.5,0.006549,0.03222,71512.3,2304.1,351801.2,3325225.9,46.5
45,Massa e Carrara,M,25_29,25,2.5,0.006912,0.033975,69208.2,2351.4,340162.5,2973424.8,42.96
45,Massa e Carrara,M,30_34,30,2.5,0.004474,0.022122,66856.8,1479.0,330586.6,2633262.3,39.39
45,Massa e Carrara,M,35_39,35,2.5,0.006087,0.029978,65377.8,1959.9,321989.2,2302675.7,35.22
45,Massa e Carrara,M,40_44,40,2.5,0.006061,0.029855,63417.9,1893.3,312356.1,1980686.5,31.23
45,Massa e Carrara,M,45_49,45,2.5,0.008336,0.040829,61524.6,2512.0,301342.8,1668330.4,27.12
45,Massa e Carrara,M,50_54,50,2.5,0.010673,0.05198,59012.6,3067.4,287394.3,1366987.6,23.16
45,Massa e Carrara,M,55_59,55,2.5,0.015427,0.07427,55945.1,4155.1,269338.0,1079593.3,19.3
45,Massa e Carrara,M,60_64,60,2.5,0.027232,0.127482,51790.1,6602.3,242444.5,810255.3,15.64
45,Massa e Carrara,M,65_69,65,2.5,0.039901,0.18141,45187.7,8197.5,205444.9,567810.8,12.57
45,Massa e Carrara,M,70_74,70,2.5,0.060785,0.263833,36990.2,9759.2,160553.0,362365.9,9.8
45,Massa e Carrara,M,75_79,75,2.5,0.089344,0.365159,27231.0,9943.7,111295.8,201812.8,7.41
45,Massa e Carrara,M,80_84,80,2.5,0.145317,0.532963,17287.3,9213.5,63402.9,90517.0,5.24
45,Massa e Carrara,M,85plus,85,3.3583,0.297772,1.0,8073.8,8073.8,27114.1,27114.1,3.36
45,Massa e Carrara,F,0,0,0.3141,0.134209,0.122896,100000.0,12289.6,91570.7,5052381.3,50.52
45,Massa e Carrara,F,1_4,1,1.5,0.026702,0.100124,87710.4,8781.9,328886.8,4960810.6,56.56
45,Massa e Carrara,F,5_9,5,2.5,0.006133,0.030202,78928.5,2383.8,388682.9,4631923.8,58.69
45,Massa e Carrara,F,10_14,10,2.5,0.002614,0.012987,76544.7,994.1,380238.1,4243240.9,55.43
45,Massa e Carrara,F,15_19,15,2.5,0.003447,0.017088,75550.6,1291.0,374525.4,3863002.8,51.13
45,Massa e Carrara,F,20_24,20,2.5,0.004789,0.023662,74259.6,1757.1,366905.1,3488477.3,46.98
45,Massa e Carrara,F,25_29,25,2.5,0.005263,0.025974,72502.4,1883.2,357804.3,3121572.3,43.05
45,Massa e Carrara,F,30_34,30,2.5,0.00513,0.025324,70619.3,1788.3,348625.5,2763768.0,39.14
45,Massa e Carrara,F,35_39,35,2.5,0.006479,0.031879,68830.9,2194.2,338669.0,2415142.5,35.09
45,Massa e Carrara,F,40_44,40,2.5,0.007081,0.034787,66636.7,2318.1,327388.1,2076473.5,31.16
45,Massa e Carrara,F,45_49,45,2.5,0.009135,0.044654,64318.6,2872.1,314412.6,1749085.5,27.19
45,Massa e Carrara,F,50_54,50,2.5,0.010809,0.052622,61446.5,3233.4,299148.8,1434672.9,23.35
45,Massa e Carrara,F,55_59,55,2.5,0.015132,0.072904,58213.1,4244.0,280455.4,1135524.1,19.51
45,Massa e Carrara,F,60_64,60,2.5,0.022957,0.108555,53969.1,5858.6,255198.8,855068.7,15.84
45,Massa e Carrara,F,65_69,65,2.5,0.035734,0.164017,48110.5,7890.9,220824.9,599869.9,12.47
45,Massa e Carrara,F,70_74,70,2.5,0.054007,0.237912,40219.5,9568.7,177175.9,379044.9,9.42
45,Massa e Carrara,F,75_79,75,2.5,0.11033,0.432386,30650.8,13253.0,120121.6,201869.1,6.59
45,Massa e Carrara,F,80_84,80,2.5,0.1791,0.618546,17397.8,10761.3,60085.8,81747.5,4.7
45,Massa e Carrara,F,85plus,85,3.264,0.306369,1.0,6636.5,6636.5,21661.7,21661.7,3.26
46,Lucca,T,0,0,0.3056,0.086729,0.081802,100000.0,8180.2,94319.5,5675587.7,56.76
46,Lucca,T,1_4,1,1.5,0.015238,0.058716,91819.8,5391.3,353800.8,5581268.2,60.79
46,Lucca,T,5_9,5,2.5,0.002817,0.013985,86428.5,1208.7,429120.6,5227467.3,60.48
46,Lucca,T,10_14,10,2.5,0.001917,0.009538,85219.8,812.8,424066.8,4798346.8,56.31
46,Lucca,T,15_19,15,2.5,0.003174,0.015745,84407.0,1329.0,418712.3,4374279.9,51.82
46,Lucca,T,20_24,20,2.5,0.005054,0.024955,83078.0,2073.2,410206.7,3955567.6,47.61
46,Lucca,T,25_29,25,2.5,0.005167,0.025504,81004.7,2065.9,399858.8,3545360.9,43.77
46,Lucca,T,30_34,30,2.5,0.005029,0.024833,78938.8,1960.3,389793.2,3145502.1,39.85
46,Lucca,T,35_39,35,2.5,0.005108,0.025216,76978.5,1941.1,380039.8,2755708.8,35.8
46,Lucca,T,40_44,40,2.5,0.006287,0.03095,75037.4,2322.4,369381.0,2375669.1,31.66
46,Lucca,T,45_49,45,2.5,0.007839,0.038443,72715.0,2795.4,356586.5,2006288.0,27.59
46,Lucca,T,50_54,50,2.5,0.009914,0.048373,69919.6,3382.3,341142.3,1649701.6,23.59
46,Lucca,T,55_59,55,2.5,0.013694,0.066201,66537.3,4404.9,321674.5,1308559.3,19.67
46,Lucca,T,60_64,60,2.5,0.019978,0.095137,62132.5,5911.1,295884.6,986884.8,15.88
46,Lucca,T,65_69,65,2.5,0.036995,0.169317,56221.3,9519.2,257308.7,691000.2,12.29
46,Lucca,T,70_74,70,2.5,0.059071,0.257351,46702.1,12018.9,203463.6,433691.5,9.29
46,Lucca,T,75_79,75,2.5,0.110772,0.433743,34683.3,15043.6,135807.4,230227.9,6.64
46,Lucca,T,80_84,80,2.5,0.196553,0.658963,19639.7,12941.8,65843.7,94420.6,4.81
46,Lucca,T,85plus,85,4.2666,0.23438,1.0,6697.8,6697.8,28576.8,28576.8,4.27
46,Lucca,M,0,0,0.2992,0.095224,0.089266,100000.0,8926.6,93743.8,5623143.9,56.23
46,Lucca,M,1_4,1,1.5,0.01515,0.05839,91073.4,5317.8,350998.9,5529400.1,60.71
46,Lucca,M,5_9,5,2.5,0.00276,0.013705,85755.6,1175.3,425839.5,5178401.2,60.39
46,Lucca,M,10_14,10,2.5,0.001873,0.009323,84580.3,788.5,420930.0,4752561.7,56.19
46,Lucca,M,15_19,15,2.5,0.003582,0.017749,83791.7,1487.2,415240.7,4331631.7,51.7
46,Lucca,M,20_24,20,2.5,0.006425,0.031619,82304.5,2602.3,405016.8,3916391.0,47.58
46,Lucca,M,25_29,25,2.5,0.005723,0.028211,79702.2,2248.5,392889.8,3511374.2,44.06
46,Lucca,M,30_34,30,2.5,0.005307,0.026187,77453.7,2028.3,382198.0,3118484.4,40.26
46,Lucca,M,35_39,35,2.5,0.004725,0.02335,75425.5,1761.2,372724.4,2736286.4,36.28
46,Lucca,M,40_44,40,2.5,0.006116,0.030119,73664.3,2218.7,362774.7,2363561.9,32.09
46,Lucca,M,45_49,45,2.5,0.006847,0.033658,71445.6,2404.7,351216.2,2000787.2,28.0
46,Lucca,M,50_54,50,2.5,0.00954,0.046587,69040.9,3216.4,337163.3,1649571.0,23.89
46,Lucca,M,55_59,55,2.5,0.013411,0.064879,65824.5,4270.6,318445.8,1312407.7,19.94
46,Lucca,M,60_64,60,2.5,0.019472,0.09284,61553.9,5714.7,293482.6,993962.0,16.15
46,Lucca,M,65_69,65,2.5,0.035401,0.162612,55839.2,9080.1,256495.6,700479.4,12.54
46,Lucca,M,70_74,70,2.5,0.057255,0.250429,46759.1,11709.8,204520.7,443983.8,9.5
46,Lucca,M,75_79,75,2.5,0.105509,0.417436,35049.2,14630.8,138669.1,239463.1,6.83
46,Lucca,M,80_84,80,2.5,0.195947,0.657599,20418.4,13427.1,68524.2,100794.0,4.94
46,Lucca,M,85plus,85,4.6157,0.216651,1.0,6991.3,6991.3,32269.8,32269.8,4.62
46,Lucca,F,0,0,0.3141,0.077555,0.073638,100000.0,7363.8,94949.3,5728051.2,57.28
46,Lucca,F,1_4,1,1.5,0.01533,0.059056,92636.2,5470.7,356868.2,5633101.9,60.81
46,Lucca,F,5_9,5,2.5,0.002875,0.014273,87165.5,1244.1,432717.2,5276233.7,60.53
46,Lucca,F,10_14,10,2.5,0.00196,0.009755,85921.4,838.1,427511.6,4843516.5,56.37
46,Lucca,F,15_19,15,2.5,0.00279,0.013854,85083.2,1178.8,422469.3,4416004.9,51.9
46,Lucca,F,20_24,20,2.5,0.003979,0.0197,83904.5,1652.9,415390.1,3993535.6,47.6
46,Lucca,F,25_29,25,2.5,0.004744,0.023441,82251.6,1928.0,406437.6,3578145.5,43.5
46,Lucca,F,30_34,30,2.5,0.004824,0.023832,80323.5,1914.3,396831.7,3171707.9,39.49
46,Lucca,F,35_39,35,2.5,0.005404,0.026659,78409.2,2090.3,386820.2,2774876.1,35.39
46,Lucca,F,40_44,40,2.5,0.00643,0.03164,76318.9,2414.7,375557.7,2388055.9,31.29
46,Lucca,F,45_49,45,2.5,0.008723,0.042685,73904.2,3154.6,361634.5,2012498.2,27.23
46,Lucca,F,50_54,50,2.5,0.010239,0.049918,70749.6,3531.7,344918.9,1650863.7,23.33
46,Lucca,F,55_59,55,2.5,0.01395,0.067397,67217.9,4530.3,324763.9,1305944.8,19.43
46,Lucca,F,60_64,60,2.5,0.020415,0.097117,62687.6,6088.0,298218.0,981180.9,15.65
46,Lucca,F,65_69,65,2.5,0.038419,0.175263,56599.6,9919.8,258198.4,682962.9,12.07
46,Lucca,F,70_74,70,2.5,0.060776,0.263799,46679.8,12314.1,202613.7,424764.5,9.1
46,Lucca,F,75_79,75,2.5,0.116068,0.449817,34365.7,15458.3,133182.9,222150.8,6.46
46,Lucca,F,80_84,80,2.5,0.197129,0.660255,18907.4,12483.7,63327.8,88967.9,4.71
46,Lucca,F,85plus,85,3.9915,0.250533,1.0,6423.7,6423.7,25640.1,25640.1,3.99
49,Livorno,T,0,0,0.3061,0.121716,0.112237,100000.0,11223.7,92212.0,5005667.8,50.06
49,Livorno,T,1_4,1,1.5,0.025107,0.094496,88776.3,8389.0,334132.7,4913455.8,55.35
49,Livorno,T,5_9,5,2.5,0.002631,0.013071,80387.3,1050.7,399309.6,4579323.2,56.97
49,Livorno,T,10_14,10,2.5,0.002107,0.01048,79336.6,831.4,394604.2,4180013.5,52.69
49,Livorno,T,15_19,15,2.5,0.004495,0.022226,78505.1,1744.9,388163.5,3785409.3,48.22
