year,severity,flag,unit,age,sex,value,detail
1911,WARN,SEX_RATIO,078 Cosenza,25-29,MF,0.59,"M/F outside (0.7, 1.4) (M=9682, F=16400)"
1911,WARN,SEX_RATIO,078 Cosenza,30-34,MF,0.639,"M/F outside (0.7, 1.4) (M=9626, F=15058)"
1911,WARN,SEX_RATIO,078 Cosenza,35-39,MF,0.66,"M/F outside (0.7, 1.4) (M=8664, F=13129)"
1911,WARN,SEX_RATIO,078 Cosenza,40-44,MF,0.685,"M/F outside (0.7, 1.4) (M=9242, F=13487)"
1911,WARN,SEX_RATIO,079 Catanzaro,20-24,MF,0.66,"M/F outside (0.7, 1.4) (M=13833, F=20951)"
1911,WARN,SEX_RATIO,079 Catanzaro,25-29,MF,0.578,"M/F outside (0.7, 1.4) (M=10221, F=17690)"
1911,WARN,SEX_RATIO,079 Catanzaro,30-34,MF,0.608,"M/F outside (0.7, 1.4) (M=10209, F=16800)"
1911,WARN,SEX_RATIO,079 Catanzaro,35-39,MF,0.675,"M/F outside (0.7, 1.4) (M=10017, F=14847)"
1911,WARN,SEX_RATIO,080 Reggiocalabria,25-29,MF,0.672,"M/F outside (0.7, 1.4) (M=10967, F=16318)"
1911,ERROR,ROW_SUM,080 Reggiocalabria,40-44,T,22375.0,male+female = 23375 != total 22375
1921,ERROR,ROW_SUM,024 Vicenza,10-14,T,66074.0,male+female = 66574 != total 66074
1921,ERROR,ROW_SUM,027 Venezia,10-14,T,58411.0,male+female = 58771 != total 58411
1921,ERROR,ROW_SUM,029 Rovigo,15-19,T,30248.0,male+female = 30068 != total 30248
1921,ERROR,ROW_SUM,033 Piacenza,10-14,T,32152.0,male+female = 32752 != total 32152
1921,ERROR,ROW_SUM,033 Piacenza,35-39,T,15900.0,male+female = 15890 != total 15900
1921,ERROR,ROW_SUM,034 Parma,65-69,T,7164.0,male+female = 7154 != total 7164
